Username,Unnamed: 0,Datetime,Text
TimDraper,121255,2021-02-17 20:10:24+00:00,https://t.co/gumxSqgolc
TimDraper,121256,2021-02-17 20:08:36+00:00,"$250k by end of 2022. Just 5X from here. Looking a lot more likely than when I made the initial prediction three years ago, eh? #Bitcoin"
TimDraper,121257,2021-02-17 02:18:00+00:00,Good book and I wrote the preface. https://t.co/HGRL5s3nZ0
TimDraper,121258,2021-02-16 21:50:18+00:00,"Episode 3 of @meetthedrapers is education themed this season! We've got pitches from @shopreadysetjet , @Healthy_Hip_Hop , and @illumnusEdu . Full episode releases February 20th!

https://t.co/icGj7mmNI6"
TimDraper,121259,2021-02-14 19:32:43+00:00,"Episode 2 of this season's @meetthedrapers has gone live with @Naveen_Jain_CEO as guest judge! There are pitches from @choosehealth_io , @Predictivcare , and @audiocardio . Go to https://t.co/jRhLqxemNp for investing info.

Watch the episode here: https://t.co/fmsdGVYj0b"
TimDraper,121260,2021-02-14 02:16:37+00:00,⁦@Harvard⁩ interview and Q&amp;A. #degov #bitcoin #korea #singapore #advice for students https://t.co/g1jlTNvCZF
TimDraper,121261,2021-02-13 00:59:41+00:00,"In the upcoming episode of @meetthedrapers we hear from @audiocardio , a company that offers physical therapy for your hearing. The episode airs tomorrow!

See more: https://t.co/Eixs1QUL8C"
TimDraper,121262,2021-02-12 02:12:00+00:00,"@meetthedrapers Episode 1 includes a pitch from #DigiBuild , a company bringing blockchain into construction. Only one more day before the episode releases!

https://t.co/FLW8C9eOSj"
TimDraper,121263,2021-02-12 02:04:07+00:00,A delightful 42 minutes. I hope you enjoy it as much as I did. @NextGenHQ #Bitcoin @drapervc #degov  https://t.co/6t11Xfp0wD
TimDraper,121264,2021-02-12 02:00:02+00:00,Oxford-style debate with Throrsten Peisl about the future of #bitcoin. Great fun. https://t.co/OKsglEKvKB
TimDraper,121265,2021-02-12 00:12:34+00:00,Startup of the Year Summit interview. #bitcoin #degov @drapervc https://t.co/cpke1cWHHz
TimDraper,121266,2021-02-11 21:56:11+00:00,"The next episode of @meetthedrapers this season includes a pitch from @predictivcare , a DNA sequencing company that aims to help prepare people for disease prevention. The episode launches this Saturday!

https://t.co/JIu0KLiDDn"
TimDraper,121267,2021-02-10 22:05:01+00:00,"Episode 2 of @meetthedrapers Season 4 includes a pitch from #ChooseHealth , a company providing at home blood tests. You can watch the full episode this weekend! 

Learn more: https://t.co/TLJbY41nDt"
TimDraper,121268,2021-02-09 23:27:59+00:00,"The second episode of @meetthedrapers this season is all about health! We'll hear pitches from #ChooseHealth , @predictivai , and @audiocardio . Episode 2 airs February 13th!

https://t.co/BPNLmSoFU7"
TimDraper,121269,2021-02-09 00:17:01+00:00,"Talking with @LILBTHEBASEDGOD , the rapper about #Bitcoin . Incredibly entertaining. Spoiler: We both rap. https://t.co/RSVIelQBcq"
TimDraper,121270,2021-02-07 21:07:06+00:00,"The Season 4 Premiere of @meetthedrapers is now on DraperTV with guest judge Miray Tayfun from @VivooApp ! Who goes to the semifinals: is it @_BOXABL , @DigiBuildInc , or @smartsentry ? Visit https://t.co/ISIOTJ4pD4 for crowdfunding info.

Watch here: https://t.co/ysqMFGpMqd"
TimDraper,121271,2021-02-05 03:33:36+00:00,"If you only watch one of my interviews this year, watch this one. https://t.co/zxb3VQtz7B"
TimDraper,121272,2021-02-04 23:38:27+00:00,@link_up_show interview. He asked some good questions. We cover #bitcoin #globalization #VC and more.  https://t.co/eV0qcd5F7L
TimDraper,121273,2021-02-04 22:29:41+00:00,How #VC  is changing with the #pandemic and the #decentralization . Listen to this podcast. @drapervc https://t.co/1ttcAodj3W
TimDraper,121274,2021-02-04 21:04:09+00:00,@edithgomez @AlcornLaw and I talk about #immigration law and the #globalization of work https://t.co/KUmiYDC758
TimDraper,121275,2021-02-04 20:48:27+00:00,"Check out this video to see more of @_BOXABL , a company on the upcoming Season 4 Premiere of @meetthedrapers . The full episode will air this weekend!

https://t.co/iOLvhIAbXt"
TimDraper,121276,2021-02-04 03:17:48+00:00,"The upcoming Season 4 Premiere of @meetthedrapers will feature @_BOXABL , #DigiBuild, and @smartsentry . Watch the Premiere this Saturday to learn more about these companies and how to invest on @joinrepublic !

https://t.co/ZIYBd4SXn0"
TimDraper,121277,2021-02-03 22:22:53+00:00,"@drapervc portfolio company, Finmark CEO @ramiessaid sold his previous company for enviable $$$ and still had regrets. Here's what he learned https://t.co/iFgvj4GtOd"
TimDraper,121278,2021-02-03 19:48:50+00:00,"Season 4 of @meetthedrapers is finally here! We launch Feb 6th around the world. You can invest with us on @joinrepublic as we create the next generation of Startup Heroes! Watch this to see how it works - and stay tuned for further details.
https://t.co/Db6aBV37zi"
TimDraper,121279,2021-02-02 23:19:59+00:00,"In case you didn't see it, with @CNBC on @RobinhoodApp 
with #GameStop  and #bitcoin. https://t.co/R4xnAGYzRr"
TimDraper,121280,2021-02-02 22:47:15+00:00,Austin is becoming a hotbed for entrepreneurial talent and a haven for Startups. Draper Startup House Austin is a coworking space to get connected to the Draper Ecosystem. If you are a startup or entrepreneur moving to Austin mention this tweet for 40% off private offices.
TimDraper,121281,2021-01-29 19:15:16+00:00,"This is an idea for a new form of viral marketing. What do you think?
https://t.co/sEvKTItnrZ"
TimDraper,121282,2021-01-29 03:23:49+00:00,"If @stripe  wants to grow the economic infrastructure of the internet, they need to use #bitcoin payments. Bitcoin has changed since 2017. New tech makes high network fees &amp; long conf times a thing of the past. 
@patrickc check out @drapervc company @opennodeco. They can help you"
TimDraper,121283,2021-01-29 03:22:42+00:00,"Hi @elonmusk , I would like to buy a @tesla cybertruck. Although I personally would rather keep my own #bitcoin, you can accept #bitcoin through our @drapervc company @OpenNodeCo ."
TimDraper,121284,2021-01-29 02:20:21+00:00,@meetthedrapers season #4 is coming. Join 9 million viewers! You can watch...and invest! https://t.co/eUBSSpQFVX
TimDraper,121285,2021-01-25 05:44:12+00:00,This is the best interview on #Bitcoin I have seen. I would call it required viewing for anyone who would like to better understand what is going on.  https://t.co/BAOg06kq90
TimDraper,121286,2021-01-22 20:41:33+00:00,@drapervc company @FollowLantern is helping people navigate death. This has helped me a lot as an #executor/ #caretaker. https://t.co/GDsDpNPcGy
TimDraper,121287,2021-01-21 22:28:15+00:00,"@HeroCitySpace in San Mateo, Ca. 6 months free! See this link.  https://t.co/6n1bE4huV3"
TimDraper,121288,2021-01-21 20:16:51+00:00,"@drapervc company, @LanternCorp helps plan for death. https://t.co/GDsDpNPcGy"
TimDraper,121289,2021-01-20 03:59:25+00:00,Congratulations to Gary Gensler on his appointment to become SEC Chief. #bitcoin is in good hands. See our interview. Tim Draper's Fireside Chat with Gary Gensler | BEF SF 2018 https://t.co/LHjTSSSJx6 via @YouTube
TimDraper,121290,2021-01-19 23:24:16+00:00,@elonmusk @Breedlove22 @benmezrich Yes. Our @drapervc companies have been focused on payments for services in #Bitcoin. See @Bitwage and @OpenNodeCo . Low (no) error and low latency.
TimDraper,121291,2021-01-18 21:59:49+00:00,I’m supporting the @iamangelfdn #AmericanDreamFund so that students in underserved neighborhoods can break the cycle of poverty and create a new legacy for their families and their communities.  Will you join me in supporting their @gofundme? https://t.co/rNZAFw1E5c
TimDraper,121292,2021-01-18 19:28:17+00:00,"I think I already sent this out, but here, #Bitcoin predictions. https://t.co/mN7MOe3Cn8"
TimDraper,121293,2021-01-17 02:31:51+00:00,Article on what to expect from the SEC re: #Bitcoin https://t.co/jsNJe08Uv5
TimDraper,121294,2021-01-15 21:00:37+00:00,#bitcoin !! Good to hear these predictions includes ⁦@BoostVC⁩ ⁦@AdamDraper⁩ and #BCH  @RogerVer  https://t.co/mN7MOe3Cn8
TimDraper,121295,2021-01-11 07:49:45+00:00,"New President, very tough job. Let’s get behind him."
TimDraper,121296,2021-01-11 07:49:44+00:00,"I hope he reigns in the SEC. I hope he leads by example and makes bitcoin a national currency. I hope he solves global warming, but we all know that will happen because some entrepreneur found a solution, not because of a politician. So I hope he celebrates the entrepreneur."
TimDraper,121297,2021-01-11 07:49:44+00:00,"I hope he allows more innovation in health care without favoring the big companies. I hope he encourages innovation in education. I hope he builds out infrastructure, or leaves it to the private sector. I hope he frees Ross Ulbricht, and about a million other people."
TimDraper,121298,2021-01-11 07:49:44+00:00,I hope he doesn’t add to the already burdensome regulations he has inherited. I hope he builds freedom and trust back into the government. I hope he automates the voting system. I hope he opens the insurance systems the government runs up to competitive bid.
TimDraper,121299,2021-01-11 07:49:43+00:00,"The king is dead. Long live the king.
 
I am hoping for the best that we continue to have a free country, a democracy, and that the government isn’t blocking our motivation and creativity. Ideally, Biden opens the borders back up for trade and visas and keeps the peace with China"
TimDraper,121300,2021-01-11 06:30:08+00:00,"Banks don’t like bitcoin because it makes them less relevant, so you are seeing their attempted manipulation over the weekend. #bitcoin $250 k by end of 2022, or early 2023."
TimDraper,121301,2021-01-08 00:43:18+00:00,"The first ""yes"" is critically important to startups. These guys describe how to get to a unicorn, you first have to find a VC believer. #drapervc 

https://t.co/RZ3As79b9I"
TimDraper,121302,2021-01-06 20:26:52+00:00,Interesting correlation data here. No correlation between state government restrictions and #COVID19  deaths. Negative correlations in some cases. https://t.co/Urnmo5rcH7
TimDraper,121303,2021-01-01 01:50:32+00:00,Congratulations to @drapervc startup @Otter_ai for their  top rating! #transcription #recording https://t.co/ReXYPQARZc
TimDraper,121304,2020-12-26 17:08:54+00:00,#Bitcoin tenX from here by end of 2022 or early 2023.
TimDraper,121305,2020-12-24 02:24:34+00:00,You have to love the Estonian Government. They promote #trust and #freedom so their economy will grow as fast as any. They printed this article.  https://t.co/c9SUHjYPOQ
TimDraper,121306,2020-12-16 19:34:58+00:00,Spread the word. #freeross @free_ross https://t.co/XCfFGyA4N5
TimDraper,121307,2020-12-16 19:26:48+00:00,Magazine cover! Nice article too. @impactwealthmag  https://t.co/3K6vKRcLgf @drapervc
TimDraper,121308,2020-12-16 18:58:15+00:00,Adam’s post! Bitcoin Passes $20k by @AdamDraper https://t.co/CDuZh5g0nC
TimDraper,121309,2020-12-16 17:51:26+00:00,Right on! Free Ross #FreeRoss  https://t.co/2x6Ne4d8X4
TimDraper,121310,2020-12-15 20:56:19+00:00,Fireside chat questions and answers #bitcoin https://t.co/qir9Ki3IsV
TimDraper,121311,2020-12-15 18:33:45+00:00,"@Fidelity and Abby Johnson are seeing #Bitcoin as the future, and they are trying to bridge the past with the future. Very forward thinking institution. @OpenNodeCo (Lightning network is mentioned). https://t.co/Y0lOCP8nEe"
TimDraper,121312,2020-12-12 23:21:38+00:00,Interview with ShiftMoney #bitcoin  https://t.co/eRnh1agtGc
TimDraper,121313,2020-12-12 18:06:15+00:00,"#wakeupCalifornia. Schwab, Tesla, HP, Elon Musk, Oracle.... How many more jobs will we lose before the union bosses and their politician puppets take their political boots off our necks? #deregulate #detaxify #lovebusiness #freedom #bravery #unlockdown  https://t.co/E4KmKdycgV"
TimDraper,121314,2020-12-11 18:54:41+00:00,Congrats to @SpaceChain for receiving the prestigious award from EUREKA Globalstars-Singapore Call to develop and build the Decentralize Satellite Infrastructure. #DSI #newspaceeconomy https://t.co/eeCRXWkC4C @draper_u
TimDraper,121315,2020-12-11 16:49:41+00:00,Bancor: the pioneer in DeFi opens up crypto liquidity. https://t.co/C2S9Xfce2z
TimDraper,121316,2020-12-10 13:55:00+00:00,This one move does more for freedom than all the politicians since Reagan. Wake up California! Socialism doesn’t work. Not in North Korea. Nowhere. Deregulate. Detaxify! #loveelon.  https://t.co/PtkHaTh6JD
TimDraper,121317,2020-12-09 18:43:29+00:00,@Amarte0314 Ana: I hope you are doing great.
TimDraper,121318,2020-12-09 18:42:05+00:00,Wow! Smith College is #8. We Drapers are so proud of what they have accomplished with the Draper Business Plan Competition for women. https://t.co/Z8LROvftFy #female #entrepreneurship
TimDraper,121319,2020-12-09 18:14:50+00:00,Don't let this happen to us! Think for yourself. Be free. https://t.co/9DdgtgbrBF
TimDraper,121320,2020-12-06 00:06:16+00:00,@Bancor for #crypto liquidity! https://t.co/C2S9Xfce2z
TimDraper,121321,2020-12-05 01:30:33+00:00,Starts at minute 3 and ends around minute 5:30. Nice interview about optimism. https://t.co/fSNJlMDy69
TimDraper,121322,2020-12-04 22:20:23+00:00,"There is a clear tipping point for success of a startup ecosystem: You need more than 1,000 startups operating at a given time to start really hitting escape velocity, benefitting from network effects, and growing your exit rates. Collin has it right. https://t.co/IL9cAmWSu2"
TimDraper,121323,2020-12-04 01:57:02+00:00,"⁦@drapervc⁩ portfolio company Xanadu, leading the way with optical quantum computing. https://t.co/fusz3Qerx3"
TimDraper,121324,2020-12-03 21:46:12+00:00,Tough puzzle. I am trying to figure it out. #Bitcoin https://t.co/SDkHqy43S2
TimDraper,121325,2020-12-02 22:58:24+00:00,Wow! and this #bitcoin prediction comes from a banker!https://t.co/qO1LYzVBaB
TimDraper,121326,2020-12-02 22:09:22+00:00,"Fun article about #Bitcoin as it relates to historic advances in currency. 
https://t.co/UGdOtqHaNC"
TimDraper,121327,2020-12-01 15:14:45+00:00,The NY Times is seeing the light re: #bitcoin https://t.co/a6zFBKIAhh
TimDraper,121328,2020-11-29 21:40:55+00:00,Fyi https://t.co/lQT5kNAcip
TimDraper,121329,2020-11-29 21:11:56+00:00,Fun.  https://t.co/KkX2C3toY0
TimDraper,121330,2020-11-29 19:20:22+00:00,"I will miss him. We lost a visionary. Tony spoke ⁦@draper_u⁩ brilliantly, and gave me a magnificent tour of his Downtown Las Vegas project. He spread happiness at Zappos. https://t.co/ZoBEY9q5gT"
TimDraper,121331,2020-11-25 22:05:46+00:00,"https://t.co/0NWo1PSurH The bidding for me is up to $35, which is more than anyone should be paying,,, for me."
TimDraper,121332,2020-11-24 16:51:45+00:00,Go buy @owensmixers at any @safeway location. Pick up a bottle of Owen's Cranberry+Lime for your Thanksgiving Dinner! https://t.co/RURSx6Spyu. Founder of Owens is practically my adopted son.
TimDraper,121333,2020-11-21 16:13:01+00:00,@texas_cowboy_1 Maybe check out Unstoppable. No one can take anything down.
TimDraper,121334,2020-11-20 00:23:47+00:00,Speaking at this conference. Should be fun. https://t.co/rEszc1QqSk
TimDraper,121335,2020-11-20 00:20:22+00:00,Article I co-wrote with Arvin Patel. We need innovators. https://t.co/X5oDXfmp3o
TimDraper,121336,2020-11-18 17:02:46+00:00,New medium article on William F Buckley https://t.co/dh7VbbhV2X #DEGOV
TimDraper,121337,2020-11-13 17:03:07+00:00,"Simple, secure, real-time identity verification. Check out https://t.co/efdsZmQa1S @drapervc portfolio company."
TimDraper,121338,2020-11-11 20:22:55+00:00,"Fascinating interview. the DAO of investing. More spiritual than physical, but he got me to go deep. https://t.co/jjiZ4phBuT"
TimDraper,121339,2020-11-11 18:29:25+00:00,"Confident Investor podcast. Nice interview. Sit back and turn it up to 2x.

https://t.co/F7ykZzeAKL Draper Associates portfolio company"
TimDraper,121340,2020-11-07 20:55:33+00:00,Easier to view Tezos interview here: https://t.co/0OasKIx9wM
TimDraper,121341,2020-11-07 03:18:04+00:00,Big approval for a @draperdragon company! https://t.co/XSsDoDppMi
TimDraper,121342,2020-11-06 23:57:32+00:00,Fun interview about why I think Tezos might be the future of governance. https://t.co/sYeq7YLkCW
TimDraper,121343,2020-11-06 23:51:31+00:00,"We are starting a new business plan competition with UT San Antonio, built around data science. Entrepreneurs should apply. https://t.co/lkVdcYbdb2"
TimDraper,121344,2020-11-06 23:15:54+00:00,"https://t.co/o32S5AKk6W
 
Investor and philanthropist Tim Draper shares his global business insights
In this ProVisors Bay Area International Networking Group video -- with an introduction by Grazia Bennet -- venture capitalist Tim Draper discusses his views..."
TimDraper,121345,2020-11-06 22:34:31+00:00,"Innovators in Business interview. Great interview Becoming a Startup Hero - Interview with Tim Draper, Founder of Draper Associates https://t.co/5YlbbdbDbn"
TimDraper,121346,2020-11-06 20:26:55+00:00,"I am excited to partner with @UNDPtech to support health-related entrepreneurs around the world. @draper_u will be bringing together talented advisors and experts from the Silicon Valley to help mentor, guide and scale businesses. Apply to attend: https://t.co/4rnRYB58Ek"
TimDraper,121347,2020-11-02 00:51:50+00:00,@covid We might have our priorities and policies very wrong. #COVID . https://t.co/rm5SdihpwC
TimDraper,121348,2020-10-31 17:22:08+00:00,https://t.co/vxlgRCFZAg
TimDraper,121349,2020-10-31 10:03:16+00:00,"Check this out. Draper Startup House is crowdfunding a new co-living house for startups in Austin, TX. We aim to connect, inspire and empower the world's entrepreneurs! 

https://t.co/sWH6n0W7YZ"
TimDraper,121350,2020-10-31 09:55:10+00:00,Draper University Online is a hit with this student. https://t.co/BcNOdcsBc5 @draper_u #draperuniversity
TimDraper,121351,2020-10-31 09:51:31+00:00,How cool is this? Now we can teleport :) @drapervc portfolio company. #holograms https://t.co/Ll8ghr24PK
TimDraper,121352,2020-10-31 08:29:07+00:00,Interview with @cointelegraph about a complete bitcoin ecosystem for VC. https://t.co/vdzsezHgdH #defi #bitcoin #vc @drapervc
TimDraper,121353,2020-10-29 16:44:27+00:00,"Fun one with a young audience. Becoming a Startup Hero - Interview with Tim Draper, Founder of Draper Associates. https://t.co/5YlbbdbDbn"
TimDraper,121354,2020-10-26 20:39:51+00:00,@drapervc portfolio company Morpher changes markets for investors with #crypto. https://t.co/kP3W9pMjys
TimDraper,121355,2020-10-12 23:53:03+00:00,"Techsylvania keynote on #vc #degov #bitcoin. From Romania virtually this time. I have fond memories of Cluj, the salt mines, and Dracula's relatives. https://t.co/GZTlzPkNcr"
TimDraper,121356,2020-10-10 19:15:28+00:00,Quick promotional vid for the bigger interview. https://t.co/KrMkbsrx3H
TimDraper,121357,2020-10-10 18:23:44+00:00,Very exciting @drapervc portfolio company. #food https://t.co/qsTc1ZUDjy
TimDraper,121358,2020-10-08 17:18:39+00:00,"This is so cool. Just take it and go. @drapervc portfolio company, Standard Cognition. Convenience! https://t.co/TIteGyaT5e"
TimDraper,121359,2020-10-08 15:30:46+00:00,@SClickfo oops. Thank you.
TimDraper,121360,2020-10-08 15:29:40+00:00,@Z0RR056 @SquawkCNBC Thank you. I think it is hard for them to realize that they are focused on the news of the day and not the news that could be important 10 years from now. Maybe there is an opportunity there for a sci fi news channel.
TimDraper,121361,2020-10-07 15:54:35+00:00,"Join us today and tomorrow at #LABlockchainSummit, the most anticipated #blockchain conference of the year. https://t.co/vPkODxkKxK"
TimDraper,121362,2020-10-04 23:52:54+00:00,Podcast interview. https://t.co/tqI8B4fkSw
TimDraper,121363,2020-10-02 19:22:58+00:00,This team is awesome. #blockchain #realestate ⁦@drapervc⁩ company. https://t.co/D7IaO834mr
TimDraper,121364,2020-10-02 17:43:45+00:00,"Interview with Finder. Notice the employees hugging behind Fred while our interview goes on. Good to be back to work, eh? We discuss lockdown effects on global starvation as a result of that short-term thinking policy. Then, Bitcoin wins in bad monetary policy. #Badpolicy dominos https://t.co/fpjQQk0tiG"
TimDraper,121365,2020-10-01 19:33:40+00:00,Interview with CK. We get into #covid #bitcoin #unicorns #defi #degov #freedom. Good discussion.  https://t.co/Em7xHZ08h7
TimDraper,121366,2020-09-28 19:57:28+00:00,"Fascinating political discussion with US Presidential candidate Brock Pierce and the #badcrypto guys. They are hilarious and as they say, ""bad to the bone."" #bitcoin
 
#freedom https://t.co/Ps3u3OA9TY"
TimDraper,121367,2020-09-28 19:55:33+00:00,https://t.co/Ps3u3OA9TY
TimDraper,121368,2020-09-28 19:52:53+00:00,"Fascinating political discussion with US Presidential candidate Brock Pierce and the #badcrypto guys. They are hilarious and as they say, ""bad to the bone."" #bitcoin #freedom"
TimDraper,121369,2020-09-22 16:40:33+00:00,"More censorship--what is happening to the land of the free. @drapervc company @unstoppableweb couldn't have come out at a better time.  https://t.co/xeoesxWmHh Buy a dot crypto, and they can't take you down. Free speech for the world. #freedom"
TimDraper,121370,2020-09-14 17:48:45+00:00,Here is the full interview. https://t.co/RAtVyQAGwc
TimDraper,121371,2020-09-14 17:43:51+00:00,"Freaking awesome interview. ""Anything is Possible"" is an amazing show. #drapervc #bitcoin #degov #defi https://t.co/3cKZpajiLh"
TimDraper,121372,2020-09-11 19:16:42+00:00,Interesting interviews in this book about the future of the world including #degov #bitcoin #crypto https://t.co/a8r6pyT9Ve
TimDraper,121373,2020-09-10 15:58:59+00:00,"Excited to speak to @bfeld about his new book ""Startup Communities"" on Tuesday 9/15 at 9am PT. We'll then kickoff the @DraperNetwork Startup Showcase featuring the best companies from our own global startup communities. Register here to join us: 
https://t.co/DCrB8lkmxx"
TimDraper,121374,2020-08-31 18:33:41+00:00,Maybe the Ca Supreme Court should rethink their opinion on 3 Californias. Or 6 Californias. https://t.co/umd0Bkpja1
TimDraper,121375,2020-08-25 22:55:54+00:00,Interesting article on public VC funding. https://t.co/oAA3UbUvZJ @drapervc #VC #bitcoin
TimDraper,121376,2020-08-24 23:07:10+00:00,Great interview with @sarahaustin for @Entrepreneur about how retailers will save 2-4% by accepting #bitcoin through @OpenNodeCo  https://t.co/YQgIcwo0Qj
TimDraper,121377,2020-08-24 22:26:13+00:00,"@sarahaustin interviewed me for this great article @Entrepreneur. Retailers will save 2-4% by taking Bitcoin with @OpenNodeCo . In a few years, there will be no reason to use Dollars. #bitcoin #crypto"
TimDraper,121378,2020-08-23 19:45:08+00:00,Great article about how ⁦@RobinhoodApp⁩ ⁦@drapervc⁩ funded got started. #venturecapital  https://t.co/98QohOMnPm
TimDraper,121379,2020-08-23 19:26:03+00:00,"Bitcoin transaction made in space: SpaceChain announced the successful execution of the first multisignature blockchain transaction in space, marking the completion of a significant milestone supported by the European Space Agency (ESA) @draper_u alum! Zee Zhang"
TimDraper,121380,2020-08-23 01:30:36+00:00,"Some interesting ideas on how VCs responded to pandemic. From the chart, they appear to have frozen for a quarter. Happy to have not missed a beat at @drapervc https://t.co/KTcLCQUrph #vc #venturecapital"
TimDraper,121381,2020-08-19 19:27:04+00:00,For those of us with itchy feet. Fun song from a friend of mine. https://t.co/hsTcj1yMwb
TimDraper,121382,2020-08-18 23:16:06+00:00,Angel Fair Africa in Senegal Nov 5. Virtual. Should be awesome. @drapervc #africa file:///C:/Users/tim/AppData/Local/Microsoft/Windows/INetCache/Content.Outlook/HELEKWZU/Angel%20Fair%20Africa%202020_Senegal_Virtual.pdf
TimDraper,121383,2020-08-18 23:09:28+00:00,"I am feeling this. Are you? Because the US is so divided, we may be losing the ability to debate issues and come to better, cooperative solutions. https://t.co/NFoC8oJJjB"
TimDraper,121384,2020-08-18 20:20:07+00:00,@drapervc listed as #20 in quantum computing for investments in @Rigetti and @Xanadu. Overly kind comment about me. https://t.co/pwPQf4MKe1
TimDraper,121385,2020-08-16 18:57:25+00:00,"Here is my candidate for US President, Brock Pierce, Independent. Hope for the future. https://t.co/1NQdaru3JR"
TimDraper,121386,2020-08-05 22:08:56+00:00,Here’s the news on @unstoppableweb our @drapervc company shipping the simple .crypto wallet for @coinbase https://t.co/HncHykeX1W
TimDraper,121387,2020-08-05 22:05:09+00:00,"@drapervc portfolio company, @UnstoppableDomains ships their crypto wallet on @Coinbase https://t.co/5gohXAYKXE #bitcoin #defi #decentralized"
TimDraper,121388,2020-08-01 00:29:40+00:00,⁦@DraperVC⁩ Venture Partner now a British Lord! Congratulations to Aamer Sarfraz. https://t.co/bnMdvyqtjW
TimDraper,121389,2020-07-31 23:39:52+00:00,"Season 3 Finale of @meetthedrapers is here! @JesseDraper joins as guest judge for the finals. Who wins the grand prize: @sunu_io , @TeoohEvents , @BlueSocialApp , @all_ebt , @WoofyHQ , or @VivooApp ? Watch to find out, and invest on @joinrepublic ! https://t.co/MZxTSaTjMu"
TimDraper,121390,2020-07-31 19:52:37+00:00,"@drapervc venture partner, Aamer Sarfraz becomes a LORD! Congratulations Aamer! https://t.co/BppStggOyx"
TimDraper,121391,2020-07-29 19:03:52+00:00,"Join our 9 million viewers on @meetthedrapers! We've got @KavitaGupta19 and @impareshghelani as guest judges for this episode! We all listen to updates from @VivooApp , @pathbooks_app , @snowball_money , and @zephyrseat . Visit @joinrepublic to invest! https://t.co/FUmuK4W4NX"
TimDraper,121392,2020-07-29 18:28:36+00:00,"Calling all entrepreneurs! Now accepting applications for season 4! 
 https://t.co/wcwzNaNeaa. Note that 5 of our 6 finalists raised more than $500k through the show. @meetthedrapers @drapervc"
TimDraper,121393,2020-07-25 17:44:33+00:00,"Guest judges from @draper_u join @meetthedrapers for episode #11. DU President @AsraNadeem and COO @thejcad hear updates from @geracaoalpha1 , @all_ebt , and @WoofyHQ . And you can invest at @joinrepublic in the startups you like! https://t.co/ispAF2TjkF"
TimDraper,121394,2020-07-24 00:51:51+00:00,Check out this episode of @meetthedrapers featuring successful entrepreneur #PritaUppal as guest judge! We hear out solid pitches from @zephyrseat @Story2 and @AvenifyHQ . You can invest on @joinrepublic ! https://t.co/QHsMsD7JDW
TimDraper,121395,2020-07-24 00:02:15+00:00,This is so awesome. Store your .crypto account on Gemini. @unstoppableweb for global free speech.  https://t.co/DE1HqFWAgd
TimDraper,121396,2020-07-23 17:46:30+00:00,Episode #9 Season #3 @meetthedrapers featuring successful entrepreneur #PritaUppal as guest judge! We hear out solid pitches from @zephyrseat @Story2 and @AvenifyHQ . You can invest on @joinrepublic ! https://t.co/QHsMsCQ8Mo
TimDraper,121397,2020-07-23 17:42:07+00:00,"We've got another great episode of @meetthedrapers (9 million viewers and counting). Listen to pitches from @TeoohEvents , @sunu_io , and @JoinSparkleLife . Drop in on @joinrepublic for a chance to invest yourself! https://t.co/NPflwVTReb."
TimDraper,121398,2020-07-21 22:49:45+00:00,Sid Mofya is leading our @DraperNetwork team to helping lead large corporates through our current Covid “black swan” by connecting them with our innovative startups. https://t.co/YLrijK3PRG
TimDraper,121399,2020-07-18 17:44:28+00:00,Marc Andreessen for President. Who is with me? https://t.co/ebcTWfT0lU
TimDraper,121400,2020-07-10 21:40:30+00:00,"@SiliconValleyTV podcast, clearly showing my frustration with the losses of freedom we have all suffered, but some investment advice too. #Bitcoin @drapervc #VC https://t.co/iIeJVF4pPr"
TimDraper,121401,2020-07-10 21:20:26+00:00,"@SiliconValleyTV podcast, clearly showing my frustration with the losses of freedom we have all suffered, but some investment advice too. #Bitcoin @drapervc #VC"
TimDraper,121402,2020-07-09 13:21:58+00:00,"More than 2,400 startups tackling global challenges applied to @ExTechChallenge. 8 winners will pitch their groundbreaking ideas to me and the other #XTC2020 Global Finals Judges. 👉Join us on July 15th https://t.co/omC3LlGN5Z #pitchforhope"
TimDraper,121403,2020-07-07 20:27:26+00:00,IPOs Are ‘Really Not Worth It’ Says Tim Draper https://t.co/QH0OMQNZt7 via @cointelegraph
TimDraper,121404,2020-07-06 19:27:19+00:00,Here I speak about what to invest in. #bitcoin #crypto better bets than expensive stocks or holding cash. @drapervc https://t.co/JkTF6BEZNa
TimDraper,121405,2020-07-03 19:20:35+00:00,Amazing interview! This time edited: @siliconbeachmobilestartup #drapervc #bitcoin https://t.co/t3ospweJro
TimDraper,121406,2020-07-03 00:52:38+00:00,"More than 2,400 startups tackling global challenges applied to @ExTechChallenge. 8 winners pitch their groundbreaking ideas to me and the other #XTC2020 Global Finals Judges. 👉Join us on July 15th https://t.co/omC3LlGN5Z #pitchforhope"
TimDraper,121407,2020-07-02 17:39:57+00:00,"5– Congress’s current Healthcare System is terminated, and they participate in the same Healthcare System as the American people.
 
6– Congress must abide by all the laws they impose on the American people
 
7– All contracts with past and present Congressman / Woman are void."
TimDraper,121408,2020-07-02 17:39:56+00:00,"3– Congress must purchase their own retirement plan, just as all Americans do.
 
4– Congress will no longer vote themselves pay increases.  Congressional pay will  rise by the lower of CPI or 3%"
TimDraper,121409,2020-07-02 17:39:56+00:00,"2– Congresspeople (past, present &amp; future) participate in Social Security.  All funds in the Congressional Retirement Fund move to the Social Security System immediately.  Congress participates with the  American People.  It may not be used for any other purposes."
