,Text,Username,Unnamed: 0,Datetime,polarity
16,"According to @FoundryServices, Bitmain and MicroBT are both sold out of new bitcoin mining equipment through April 2021",BarrySilbert,90470,2020-11-10 17:36:54+00:00,Negative
17,"Our newest investment in @Decentraland via Metaverse Ventures:  Decentral Games, a maker of virtual casino games

Don't blow all your $MANA on one blackjack hand! https://t.co/pPvb7iPYtQ",BarrySilbert,90582,2020-09-10 19:20:15+00:00,Positive
18,@draculassi we're accumulating. have never sold any $ZEN,BarrySilbert,90925,2019-07-03 11:40:41+00:00,Positive
19,"Bitcoin Tops $9,000 as Crypto Rally Trounces Stocks, Bonds, Gold and Oil via @WSJ @srussolillo https://t.co/kLoOqvnHO7",BarrySilbert,90968,2019-06-17 12:59:42+00:00,Negative
20,@IconiqPat @GrayscaleInvest absolutely. contact @Matthew_C_Beck if you need anything,BarrySilbert,90986,2019-06-06 10:35:39+00:00,Positive
21,@lessin come hang out with me in @decentraland and we can share a virtual beer and talk about the pros and cons of living more of our lives in the metaverse,BarrySilbert,91003,2019-05-30 15:35:00+00:00,Positive
22,"However, if you'd like to buy or sell gold on the other four days of the week, you're SOL

#DropGold https://t.co/G1pPim1TPb",BarrySilbert,91010,2019-05-28 14:13:41+00:00,Positive
23,"“The beauty of gold is that it’s a solid asset. It’s been around for a very long time and will continue to be around,” he said. “The problem with cryptocurrencies is that the market is always changing and you constantly have to watch it."" - some gold dude https://t.co/pPqta1XWF8",BarrySilbert,91072,2019-05-10 00:54:11+00:00,Positive
24,"@muneeb @spencernoon what?!? I was promised blockchain would solve world hunger, cure cancer and eliminate the need for every company by the year 2020. I feel robbed",BarrySilbert,91126,2019-04-25 21:00:56+00:00,Negative
25,"Blown away by the creativity shown by the @Decentraland community in the builder contest that ended yesterday. The Metaverse is coming to life

(h/t @robbehcochrane)

https://t.co/tmGAZKLU1N",BarrySilbert,91149,2019-04-01 18:42:12+00:00,Positive
26,"Building the NFT Metaverse: Why DCG Is So Excited About Decentraland, featuring @TravisScher https://t.co/aq5LXuJGgm",BarrySilbert,91181,2019-03-06 13:34:08+00:00,Negative
27,VanEck SolidX Bitcoin ETF was just refiled https://t.co/FAHsgcdLCU,BarrySilbert,91232,2019-01-31 18:56:58+00:00,Positive
28,Metaverse Ventures and Decentraland Co-Invest in Vegas City | Virtual Reality Reporter https://t.co/NUQSThF6zv,BarrySilbert,91284,2018-12-18 02:59:39+00:00,Positive
29,"Metaverse Ventures &amp; Decentraland Invest in Vegas City

@VegasCityDCL
@Metaverse_VC
@decentraland 

https://t.co/NTKXzTN3Wx",BarrySilbert,91306,2018-12-06 16:54:55+00:00,Positive
30,"Ethereum Based Tokenized Virtual Reality Land Sold for $100,000 https://t.co/ue2SAKYvhn",BarrySilbert,91359,2018-10-22 14:24:58+00:00,Negative
31,"An ""Estate"" of 40 parcels in @decentraland was just sold for ~$100,000 (via $MANA) https://t.co/3y9kpzwbDZ",BarrySilbert,91360,2018-10-22 01:12:29+00:00,Positive
32,"@alexsunnarborg thoughtful analysis (like usual). but worth taking into account that new land that gets sold as DCL expands must get purchased via MANA (which then gets burned), thereby decreasing the MANA supply as the land mass grows 1/",BarrySilbert,91384,2018-10-02 16:24:50+00:00,Positive
33,"""In the future, the Decentraland team will solicit feedback from the community in the form of polls on Agora. Your vote in these polls will be weighted according to the amount of MANA you hold in your wallet."" https://t.co/Y964dmm5Zp",BarrySilbert,91483,2018-07-04 19:38:02+00:00,Positive
34,"A single plot of land in @decentraland just sold for $17,000 in MANA https://t.co/I9ChDRtV5M",BarrySilbert,91486,2018-06-29 02:51:00+00:00,Positive
35,"""Mt. Gox's bitcoin holdings will not need to be sold, as has been happening, but can instead be distributed on a pro-rata basis."" https://t.co/3CWLgoQ6jf",BarrySilbert,91497,2018-06-22 13:54:31+00:00,Positive
36,"I expect to start seeing a lot more of this --&gt; land owners in Decentraland becoming evangelists

The ability to make money via land and $MANA will drive network effects and accelerate development of this new metaverse https://t.co/dpHS3Ksc1S",BarrySilbert,91622,2018-03-21 19:08:18+00:00,Negative
37,"Decentraland is one of the projects I'm most excited about this year. Think of it as Second Life + VR + crypto ($28 mm of ""virtual"" land was just sold)

[Disclosure: @DCGco holds MANA and parcels of LAND] https://t.co/UvgBHrB7kC",BarrySilbert,91727,2018-01-05 13:07:55+00:00,Negative
38,@TheStalwart super bowl ad will absolutely be the top (again),BarrySilbert,91844,2017-08-23 14:35:49+00:00,Positive
39,"@francispouliot_ @zooko Not sure who created that list, but I know for a fact that many on that list absolutely supported NYA. Just didn't sign to avoid the BS",BarrySilbert,91874,2017-08-10 17:42:55+00:00,Negative
40,"@eric_lombrozo @lopp @avc @fredwilson @DCGco @DgcCo What are you talking about, Eric? I/we have taken credit for absolutely nothing",BarrySilbert,91963,2017-07-23 15:01:10+00:00,Negative
41,@WhalePanda what is clear....the miners want to work with the community and be part of the scaling solution,BarrySilbert,92081,2017-06-16 18:52:57+00:00,Positive
42,I absolutely love the passion in the bitcoin community. Gets me really fired up about the future,BarrySilbert,92157,2017-05-30 18:45:50+00:00,Positive
43,"Bitcoin Agreement Promises To Resolve Years-Long Impasse via @Forbes @laurashin 
https://t.co/X6BOHljKxX",BarrySilbert,92185,2017-05-23 22:07:10+00:00,Positive
44,"@LukeDashjr any advice as to how to better involve the broader community beyond the businesses, miners and developers in figuring out scaling solution?",BarrySilbert,92206,2017-05-18 16:45:53+00:00,Positive
45,Interesting poll results. 47% of initial Ethereum Classic holders sold all of their ETC. 40% sold none https://t.co/18PmGWi2K4,BarrySilbert,92411,2017-01-04 15:55:28+00:00,Negative
46,"New Poll:  If you held Ether prior to the fork, you have since sold what percent of the Ethereum Classic (ETC) that you initially received?",BarrySilbert,92416,2017-01-03 15:24:07+00:00,Positive
47,"@hrishikeshio have not sold any ETC, nor do I intend to",BarrySilbert,92518,2016-12-16 20:13:31+00:00,Positive
48,"@Robtichenor @TheStalwart haven't sold any ETC, nor do I intend to",BarrySilbert,92520,2016-12-16 20:10:45+00:00,Negative
49,"This random, unsolicited tweet cracks me up on so many levels https://t.co/TxqpmoF62i",BarrySilbert,92675,2016-10-30 00:01:04+00:00,Positive
50,"1/ Setting the record straight:
1) I've sold 0 ETC
2) I've bought and am buying more
3) I do not intend to personally sell until ETC&gt;ETH",BarrySilbert,92887,2016-08-07 15:39:12+00:00,Positive
51,"@tayloramiles @ethereumproject sold zero, bought/buying more",BarrySilbert,92896,2016-08-03 23:50:42+00:00,Negative
52,@Tcorp_ I would be shocked if the foundation has not already sold most/all of their ETC,BarrySilbert,92930,2016-07-29 14:26:16+00:00,Negative
53,"Skuchain Developing Blockchain Solutions for $18 Trillion Trade Finance Market with Funding From Amino, DCG, and FBS https://t.co/dmzG771DCe",BarrySilbert,93309,2016-02-03 02:46:50+00:00,Negative
54,Bitcoin Backers Propose Solution to Split That Threatened Disruption http://t.co/FtKCeiR2Nc via @business @olgakharif,BarrySilbert,93522,2015-08-25 21:00:09+00:00,Negative
55,Solving a debt problem with more debt is a fantastic solution https://t.co/pLh6CTQCHk,BarrySilbert,93598,2015-07-12 17:55:02+00:00,Positive
56,@kLee1977 apparently there is a $25 limit. let me try to resolve,BarrySilbert,93696,2015-06-29 12:13:28+00:00,Negative
57,@coolbearcjs @RevealHQ think of a world where loyalty points had value &amp; could be transferred/sold. could be very powerful tool for brands,BarrySilbert,93730,2015-06-21 21:33:35+00:00,Positive
58,Announcing our latest investment in @RevealHQ alongside @VCMike @ResoluteVC @BoostVC  https://t.co/O8BO8bCDrd,BarrySilbert,93758,2015-06-16 16:03:02+00:00,Positive
59,"@ChrisGilliard Yes, APs create shares at the daily NAV price. However, newly created shares cannot be immediately resold publicly (12 mos)",BarrySilbert,93847,2015-04-24 17:53:23+00:00,Positive
60,Solving a debt problem with more debt never ends well. Never,BarrySilbert,93999,2015-02-21 19:27:49+00:00,Negative
61,"I absolutely love Grant Williams (@ttmygh) and recommend newsletter, but it sometimes makes me want 2 slit my wrists (economically speaking)",BarrySilbert,94013,2015-02-15 23:08:27+00:00,Negative
62,"@30somethingSTL as soon as the OTCQX process for the BIT is complete, absolutely",BarrySilbert,94050,2015-02-01 18:34:46+00:00,Positive
63,Continues to absolutely blow my mind that we have a rover on Mars and a probe on a comet. Looking forward to visiting Venusville someday,BarrySilbert,94195,2014-12-05 17:08:08+00:00,Positive
64,This is exactly why my bullishness on gold is waning RT @TheStalwart: *UKRAINE CENTRAL BANK SOLD GOLD FOR DOLLARS: GONTAREVA,BarrySilbert,94221,2014-11-25 15:59:05+00:00,Negative
65,"@jgarzik absolutely one of the key drivers. Money from Russia, China, etc. NY real estate as a “store of value.”  Until it is not...",BarrySilbert,94269,2014-11-08 17:48:24+00:00,Positive
66,"@DoctorBitcoin incorrect. IRS says miners pay when they receive the bitcoin, not when sold.",BarrySilbert,94323,2014-10-15 11:58:08+00:00,Positive
67,@DoctorBitcoin my guess is only people that sold bitcoin at a gain paid taxes. usage and mining was grey area until IRS guidance in March,BarrySilbert,94324,2014-10-15 11:54:52+00:00,Negative
68,@ReformedBroker absolute genius,BarrySilbert,94367,2014-09-23 19:06:12+00:00,Positive
69,"@teddy They sold ether for bitcoin and, presumably, have bills to pay. Presumably, most of the big ether buying is now complete",BarrySilbert,94483,2014-08-05 22:07:16+00:00,Positive
70,"Curious to see how the bitcoin price reacts after this first tranche of ether are done being sold in 45 minutes
https://t.co/lXGIaEurm3",BarrySilbert,94484,2014-08-05 21:17:07+00:00,Positive
71,...and sold! Hoping to donate lots of money to @eff (10% of our auction fee will be donated),BarrySilbert,94560,2014-06-27 22:01:11+00:00,Positive
72,"Thrilled to add @Xapo to my portfolio. Excited to back @wences and team on solving the bitcoin storage challenge.
https://t.co/1lNmOLAz2p",BarrySilbert,94731,2014-03-31 15:22:38+00:00,Positive
73,@30somethingSTL absolutely. just want to time for when we have more concrete info to share.,BarrySilbert,94733,2014-03-30 22:32:49+00:00,Negative
74,"Another bitcoin record set: Largest sale to date, a villa in Bali for +$500,000 in bitcoin (sold via @BitPremier) 
http://t.co/tanmMytxCb",BarrySilbert,94781,2014-03-19 22:28:11+00:00,Negative
75,"@30somethingSTL Absolutely.  As we announced our efforts a few weeks earlier than originally planned, lets aim for late March",BarrySilbert,94820,2014-03-02 20:03:35+00:00,Positive
76,"This is a really big deal: Former US Treasury Secretary Calls Bitcoin an ""Innovative"" Solution http://t.co/B2iZcY83WY via @coindesk",BarrySilbert,94829,2014-02-26 14:55:03+00:00,Positive
77,@AyushNeupane Absolutely,BarrySilbert,94888,2014-01-14 21:08:25+00:00,Positive
78,Looking forward to delivering keynote tonight regarding general solicitation rule changes http://t.co/UOHfqi30hS cc @WithersLLP,BarrySilbert,95086,2013-10-03 19:56:55+00:00,Positive
79,General Solicitation Solution http://t.co/RTMemV6LU3 via @MoFoLLP,BarrySilbert,95105,2013-09-23 20:15:58+00:00,Positive
80,Fundraising for companies/funds changes forever tomorrow with the lift of general solicitation ban. Are you ready? https://t.co/dlPd9JpLOH,BarrySilbert,95106,2013-09-23 01:56:33+00:00,Positive
81,My appearance on @CNBC this morning discussing general solicitation and Bitcoin: http://t.co/YgN5uoiSKw,BarrySilbert,95151,2013-07-11 13:56:51+00:00,Positive
82,"@danprimack My prediction: in 5 yrs, majority of issuers will ""generally solicit"" (not necessarily ads). It will be too hard not to",BarrySilbert,95153,2013-07-11 13:11:17+00:00,Positive
83,I'll be on @SquawkCNBC with @KateKellyCNBC at 8:10 am to talk about the ban on general solicitation being lifted for cos and funds,BarrySilbert,95154,2013-07-11 11:49:00+00:00,Positive
84,Looking fwd to chatting tomorrow AM with @KateKellyCNBC on @SquawkCNBC re general solicitation and our new product http://t.co/7ENvHVjhvX,BarrySilbert,95155,2013-07-10 18:23:31+00:00,Positive
85,Here are the details on the new @SecondMarket general solicitation product: https://t.co/dlPd9JpLOH,BarrySilbert,95156,2013-07-10 16:03:18+00:00,Positive
86,Excited to announce the launch of a general solicitation solution for companies and funds: http://t.co/wZAMAugpz0,BarrySilbert,95157,2013-07-10 15:56:07+00:00,Positive
87,"@scottbalster if there is sufficient investor demand, absolutely",BarrySilbert,95158,2013-07-09 22:05:53+00:00,Positive
88,Excited to help reinvent yet another market: @SecondMarket Unveils New Solutions for Student Loan Issuers http://t.co/yEYUYbrn6K,BarrySilbert,95251,2013-03-04 15:18:56+00:00,Positive
89,@hamishmckenzie absolutely. what's your address? or ping me at barry at secondmarket dot com,BarrySilbert,95291,2013-02-06 17:05:28+00:00,Positive
90,"Startup employees sold major equity last year, SecondMarket reports http://t.co/Ezqyw3RV via @pandodaily",BarrySilbert,95309,2013-01-31 02:37:59+00:00,Negative
