,Text,Username,Unnamed: 0,Datetime,polarity
55,"@alexsunnarborg ETH value will rise and fall based on many factors. MANA will only rise if DCL is successful. and of course, all of this is predicated on MANA being a utility token and not a security (which was our analysis conclusion)",BarrySilbert,91380,2018-10-02 17:42:41+00:00,Negative
56,"# of individuals working full time on Ethereum Classic has grown from 11 last year to 38 currently (spread across four teams), giving ETC one of the largest networks of developers and contributors in cryptoland 

And it is completely decentralized https://t.co/7vl1GFhzW6",BarrySilbert,91403,2018-09-12 02:18:26+00:00,Positive
57,"Looking forward to two days of discussion, debate and celebration with over 500 of my Ethereum Classic peeps from around the world https://t.co/AZHdXtqeQG",BarrySilbert,91405,2018-09-10 22:47:12+00:00,Positive
58,@mikeinspace @derose @tradewithdave @JWWeatherman_ @theog__ @MyLegacyKit @brian_trollz @GabrielDVine @duringo_ @J9Roem @fartface2000 @Anders_ @aantonop @fluffypony @Ragnarly Barry “the Jesus/Robert Frost of Ethereum” Silbert. I dig it,BarrySilbert,91407,2018-09-08 01:32:59+00:00,Negative
59,"Look at that --&gt; Ethereum Classic made it onto the @CNBCFastMoney ""cryptoboard"" https://t.co/RTwu8g76Ke",BarrySilbert,91431,2018-08-13 19:46:38+00:00,Positive
60,Coming up next on @CNBCFastMoney: @BKBrianKelly + Ethereum Classic $ETC,BarrySilbert,91444,2018-08-07 21:40:12+00:00,Positive
61,ICYMI: Investment thesis for Ethereum Classic $ETC https://t.co/ZliH3jlAH5,BarrySilbert,91446,2018-08-06 21:59:47+00:00,Positive
62,"Whoa, already over 300 registered attendees for the Annual Ethereum Classic Summit next month in South Korea. Gonna need a bigger room... https://t.co/LaQ8kZJgeI",BarrySilbert,91448,2018-08-06 15:12:03+00:00,Positive
63,@CNBCFastMoney guess my reign as Crypto King is over?!? weren't we supposed to joust or something?,BarrySilbert,91459,2018-08-02 02:21:10+00:00,Negative
64,"Ethereum Classic Cooperative mid-year report was just published. Highlights:

-- $1 million in donations
-- $300,000 spent to support ETC technical enhancements, community building and outreach
-- $700,000 in the bank
-- Big plans for second half of 2018 https://t.co/9fxgyP6gTq",BarrySilbert,91478,2018-07-09 15:03:28+00:00,Positive
65,Great to see that Ethereum Classic ($ETC) was just added to the @fundstrat FS CryptoFX 10 Index as part of their June 30th rebalance,BarrySilbert,91480,2018-07-06 14:45:22+00:00,Positive
66,"@dclandbot Fyi, we’re planning to rent our parcels out for MANA (not ETH or other cryptos). I hope others do the same",BarrySilbert,91501,2018-06-18 02:08:42+00:00,Negative
67,"Congrats to the Ethereum Classic community on the successful network upgrade!

Great team effort by developers from @etcdev @InputOutputHK &amp; @ParityTech https://t.co/3zlRZPOZ14",BarrySilbert,91520,2018-05-29 18:33:04+00:00,Positive
68,2nd Annual Ethereum Classic Summit dates and location have been locked down https://t.co/12EKxD5egv,BarrySilbert,91538,2018-05-11 15:06:41+00:00,Negative
69,"Grayscale Investments Announces Approval of Public Quotation for Eligible Shares of Ethereum Classic Investment Trust

$ETC $ETCG

https://t.co/c7UkyqUhc9",BarrySilbert,91544,2018-05-04 20:18:06+00:00,Positive
70,Ethereum Classic community continues to innovate and demonstrate its long term commitment to miners https://t.co/pqGp4gQjhp,BarrySilbert,91569,2018-04-24 12:13:25+00:00,Positive
71,"Updated weightings as of 3/31 for @GrayscaleInvest Digital Large Cap Fund just announced

$BTC $ETH $XRP $BCH $LTC https://t.co/xRFwDqN9Dg",BarrySilbert,91590,2018-04-06 19:21:26+00:00,Negative
72,"""Ethereum Classic, the original Ethereum blockchain""

Great $ETC video by @eToro 

https://t.co/uGqfIV62c3",BarrySilbert,91604,2018-04-02 19:22:25+00:00,Positive
73,Interesting look at the @etcdev Ethereum Classic development roadmap for the remainder of 2018 https://t.co/fISljkpeyb,BarrySilbert,91612,2018-03-29 13:20:10+00:00,Positive
74,Meet Decentraland: the VR platform powered by the Ethereum blockchain https://t.co/srgWEJ99Kh via @alltechasianews,BarrySilbert,91617,2018-03-27 00:29:48+00:00,Positive
75,The Ethereum Classic Investment Trust is now one step closer to being available for purchase in your brokerage account https://t.co/42PItJnPel,BarrySilbert,91633,2018-03-12 22:26:51+00:00,Positive
76,Sneaky. Did anybody catch Ethereum Classic Investment Trust news that @Sonnenshein just broke on @CNBCFastMoney? https://t.co/mWMkCpeSJC,BarrySilbert,91634,2018-03-12 21:44:46+00:00,Positive
77,"Very cool. The new Circle Invest app is launching with Ethereum Classic $ETC, alongside $BTC, $BCH, $ETH and $LTC. 

Good choice @circlepay! https://t.co/pdIRZRkIIb",BarrySilbert,91635,2018-03-08 21:15:01+00:00,Negative
78,"Ethereum Classic ($ETC) handled over 100,000 in transactions over past 24hrs. All time high
https://t.co/5NhruZW5Jj",BarrySilbert,91644,2018-03-07 00:12:27+00:00,Positive
79,"Grayscale Investments Adds 4 New Crypto Trusts https://t.co/zibI0aEd8P via @CoinDesk

$BCH $ETH $LTC $XRP",BarrySilbert,91647,2018-03-06 15:15:15+00:00,Negative
80,"Thrilled to join the following folks on the newly formed Board of Advisors for the Ethereum Classic Cooperative:

Charles Hoskinson (@IOHK_Charles)
Elaine Ou (@eiaine)
Igor Artamonov (@splix)
James Wo (@woquan826)

 https://t.co/Q6fSs5jSC3",BarrySilbert,91653,2018-03-01 16:00:57+00:00,Positive
81,"Looking to borrow $BTC, $ETH, $XRP, $BCH or $LTC? You can now do so via Genesis Capital @Gen_Capital 

https://t.co/kwR4WJvo2B https://t.co/ECXvW0Ba3p",BarrySilbert,91655,2018-02-28 16:06:22+00:00,Negative
82,"""Decentraland comes closest to the ‘Ready Player One’ virtual reality. Its advanced VR platform is powered by Ethereum’s blockchain and lets users create raw materials, construct buildings, objects, enjoy experiences, exchange goods and communicate."" https://t.co/OD3k3lZphr",BarrySilbert,91669,2018-02-22 13:50:44+00:00,Positive
83,"If you're not watching Ethereum Classic ($ETC), you're doing it wrong",BarrySilbert,91680,2018-02-12 14:04:54+00:00,Positive
84,"As shared at #YahooAMS earlier today, we have elevated Decentraland ($MANA) to one of our highest conviction token investments, alongside Bitcoin ($BTC), Ethereum Classic ($ETC) and Zcash ($ZEC) https://t.co/BAosCbsrla",BarrySilbert,91687,2018-02-07 18:39:35+00:00,Negative
85,"Excited to announce the launch of @GrayscaleInvest's fourth fund -- the Digital Large Cap Fund, a basket of market-cap weighted digital currencies (fund currently holds $BTC $ETH $XRP $BCH $LTC)
https://t.co/EnMpRwqzXZ",BarrySilbert,91690,2018-02-07 17:07:43+00:00,Negative
86,"IOHK’s secure Daedalus wallet now supports Ethereum Classic via @BanklessTimes $ETC $ADA
https://t.co/6zYpi6hQTJ",BarrySilbert,91699,2018-02-01 18:59:49+00:00,Negative
87,Very cool decentralized messaging system just released for the Ethereum Classic protocol by one of the ETC development teams https://t.co/mBZ5zLu0gw,BarrySilbert,91704,2018-01-31 12:46:02+00:00,Negative
88,"""bitFlyer’s initial product offering is the BTC/EUR pair. The company plans to add support for other virtual currencies such as Litecoin, Ethereum, Ethereum Classic and Bitcoin Cash later in the year."" https://t.co/p1KpzJOPHk",BarrySilbert,91717,2018-01-23 02:27:14+00:00,Negative
89,"Former JPMorgan Chief Equity Strategist, Thomas Lee at @fundstrat, just initiated a Buy recommendation for Ethereum Classic ($ETC). Year end price target of $60 (currently $30). 

https://t.co/LsDmvv3IjN",BarrySilbert,91721,2018-01-18 13:13:04+00:00,Positive
90,Ethereum Classic Devs Aim to Address Scaling With Callisto Sidechain https://t.co/W7SsjJxHdZ via @themerklenews,BarrySilbert,91723,2018-01-17 02:13:59+00:00,Positive
91,"@KelaniNichole @decentraland Hi Kelani - DCG is happy to give you a parcel of land to use on/near Genesis Plaza for a year (rent free) to set something up. If interested, get in touch with @TravisScher",BarrySilbert,91724,2018-01-14 00:10:36+00:00,Negative
92,New online forum for the Ethereum Classic community just went live: https://t.co/6SbjOIItaQ,BarrySilbert,91731,2017-12-18 17:20:53+00:00,Positive
93,"I'm pleased to share that @GrayscaleInvest crossed $2 billion in AUM today across our three funds:  Bitcoin Investment Trust, Ethereum Classic Investment Trust &amp; Zcash Investment Trust

@BitcoinTrust
@EthereumTrust
@ZcashTrust",BarrySilbert,91737,2017-12-05 00:27:10+00:00,Positive
94,CNBC just invited me back to @SquawkCNBC this Friday. Looking forward to dropping some Ethereum Classic and Zcash knowledge this time around... https://t.co/FDNI20lovx,BarrySilbert,91739,2017-11-29 20:19:14+00:00,Positive
95,"At current $ETC price, @GrayscaleInvest will be donating ~$850,000 per year (for three years total) to @ETCCooperative for Ethereum Classic development, marketing &amp; community support https://t.co/zHLUd81pdT",BarrySilbert,91742,2017-11-27 21:19:45+00:00,Positive
96,"Part 2 of the Charles Hoskinson interview is up (""Ethereum Classic Main Attraction for Investors""):
https://t.co/SOEj1Oljke https://t.co/S5v0qPgVek",BarrySilbert,91744,2017-11-27 17:47:06+00:00,Positive
97,"New all-time high for Ethereum Classic ($ETC): $25.00

Some helpful resources to learn more about ETC:
https://t.co/zkgO4LlgMH
https://t.co/aK4aarWdH0
https://t.co/bQqHBRA9Un
https://t.co/OLqkO6UmZy",BarrySilbert,91745,2017-11-27 15:17:42+00:00,Positive
98,Ethereum Classic Hong Kong summit video https://t.co/r4UVi1bIhL via @InputOutputHK,BarrySilbert,91747,2017-11-23 16:31:22+00:00,Positive
99,"Ethereum Classic community comes together at successful Hong Kong summit via @InputOutputHK
https://t.co/dmPYs6CSdJ",BarrySilbert,91748,2017-11-23 16:27:38+00:00,Positive
100,Great introduction to Ethereum Classic by Charles Hoskinson who highlights some of the things that differentiates ETC from ETH https://t.co/ImOPbyeXxv,BarrySilbert,91749,2017-11-22 18:48:28+00:00,Negative
101,Investing in Ethereum Classic ($ETC) via your stock brokerage account is now one step closer... https://t.co/01UxoHggXU,BarrySilbert,91750,2017-11-12 23:21:25+00:00,Positive
102,"@DonnyCrypto Yup - here you go. 77 days until the first Ethereum Classic block reward reduction

https://t.co/bQqHBRA9Un",BarrySilbert,91757,2017-09-26 14:52:31+00:00,Positive
103,"@TuurDemeester yeah, none of those resonated with me. feels like something else is happening....but don't know what",BarrySilbert,91762,2017-09-22 22:24:47+00:00,Negative
104,"""68% of total Ethereum transaction value controlled by one system""

Interesting https://t.co/TfZtWX5JgP",BarrySilbert,91765,2017-09-22 21:22:21+00:00,Positive
105,"ANNOUNCEMENT:  Introducing...the Ethereum Classic Cooperative
https://t.co/71HZz18Xa1

Follow @ETCCooperative for updates",BarrySilbert,91781,2017-09-13 20:26:33+00:00,Positive
106,"The Ethereum ETF 19b-4 filing has been withdrawn by the NYSE (translation: no ETF for ETH)
https://t.co/EVDPGd4K5K",BarrySilbert,91791,2017-09-07 18:39:19+00:00,Negative
107,@nickducoff 3/ there could be upwards of $2 billion of ETH held by ICO issuers that may be forced to sell into a weak market,BarrySilbert,91799,2017-09-04 12:21:50+00:00,Negative
108,"@nickducoff 2/ temporary demand for ETH to invest in ICOs will go away &amp; investors excited about smart contracts, etc. will discover ETC",BarrySilbert,91800,2017-09-04 12:20:19+00:00,Negative
109,Lots of ETH (and BTC) about to come back on the market https://t.co/vsw4HNHch0,BarrySilbert,91802,2017-09-04 12:08:39+00:00,Negative
110,@Ether0x Not sure. @Sonnenshein?,BarrySilbert,91804,2017-09-03 19:46:41+00:00,Negative
111,"CLassicMask, the Ethereum Classic adaptation of Ethereum's MetaMask, just went live https://t.co/bbekSdjAIQ",BarrySilbert,91808,2017-09-02 13:51:46+00:00,Positive
112,"Well, that escalated quickly. New all-time high for Ethereum Classic ($ETC) on Bitfinex...$23.50
https://t.co/JE7spKMbQt",BarrySilbert,91809,2017-09-02 01:47:47+00:00,Positive
113,"@lopp @jgarzik True, but ETH has ~$2 bn head start on dumb things. If that moves to ETC, then it won't be a hedge. But I think SEC strangles before then",BarrySilbert,91814,2017-09-01 14:40:59+00:00,Negative
114,"The countdown has begun...102 days until first Ethereum Classic ($ETC) block reward 20% reduction (5 ETC --&gt; 4 ETC)
https://t.co/bQqHBRA9Un",BarrySilbert,91816,2017-09-01 13:49:01+00:00,Positive
115,"@MadBitcoins @bigmarh @DCGco My goal from day one was to keep the community together. If you have any ideas how to do that, I'm all ears. But I have no control here",BarrySilbert,91818,2017-08-26 15:24:58+00:00,Positive
116,The Ethereum Classic Investment Trust now holds 3.6% of all ETC currently in circulation https://t.co/LUMjFCmGu3,BarrySilbert,91836,2017-08-25 01:01:29+00:00,Positive
117,"At current ETC price, @EthereumTrust will be donating ~$500,000/yr to the Ethereum Classic Cooperative for three years https://t.co/AHLhCYW8Hw",BarrySilbert,91839,2017-08-23 19:30:44+00:00,Positive
118,"Coming soon...the Ethereum Classic Cooperative

Follow @ETCCooperative for updates and how to get involved",BarrySilbert,91840,2017-08-23 19:09:57+00:00,Positive
119,Big milestone for Ethereum Classic. Kudos to Charles and the rest of the ETC development team at IOHK https://t.co/cGPv59nZdm,BarrySilbert,91886,2017-08-08 17:10:07+00:00,Positive
120,"Dude, @ReformedBroker, you're up 50% on your bitcoin trade!

[Psst, check out Ethereum Classic ($ETC) next: https://t.co/Oo9PLVcNey] https://t.co/6pQctpfKVo",BarrySilbert,91890,2017-08-05 13:43:47+00:00,Positive
121,Looks like @EthereumTrust is hitting the road and spreading the $ETC gospel https://t.co/gNrNuaDkbN,BarrySilbert,91892,2017-08-03 18:22:53+00:00,Positive
122,"And based on the resilience of the ETH price, the market seems to be reacting to the SEC news with a ""meh"" https://t.co/5mFvcUzwKB",BarrySilbert,91924,2017-07-26 22:55:09+00:00,Negative
123,Hearing that @eToro just flipped the switch and Ethereum Classic trading is now live. Not confirmed yet https://t.co/LbHGfju0Ab,BarrySilbert,91928,2017-07-26 12:15:30+00:00,Negative
124,Punch bowl taketh away https://t.co/YlJkfVlJ6C,BarrySilbert,91953,2017-07-25 20:33:53+00:00,Negative
125,Super cool bridge being built between Ethereum (ETH) and Ethereum Classic (ETC) https://t.co/00pSniSAtI,BarrySilbert,91956,2017-07-25 19:33:09+00:00,Negative
126,Ethereum’s Eternal September https://t.co/J5OEDpcr3I via @eiaine,BarrySilbert,91966,2017-07-22 02:33:06+00:00,Negative
127,"Ethereum Classic was born one year ago. $1.4 billion in value has been created by an amazing group of developers, users, miners &amp; investors",BarrySilbert,91977,2017-07-20 12:15:22+00:00,Positive
128,ETC = BTC + ETH + ZEC - ICOs https://t.co/hkBhUYn1eD,BarrySilbert,91984,2017-06-29 12:58:12+00:00,Negative
129,Looks like anonymous transactions may be coming to Ethereum Classic... https://t.co/gIRbWIUtLg,BarrySilbert,91985,2017-06-29 12:41:48+00:00,Positive
130,"@VitalikButerin @newcurrency @VladZamfir @josephjpeters @kallerosenbaum Is ETH going to be capped? If not, what do you see as a reasonable estimated range of ETH supply in five years? 20 years?

Thanks!",BarrySilbert,92000,2017-06-27 18:05:05+00:00,Negative
131,Pro trading tip: don't broadcast your intention to sell several million in ETH until AFTER you sell https://t.co/Gu2eAtKNI9,BarrySilbert,92003,2017-06-26 21:03:21+00:00,Negative
132,"@nathanielpopper exactly. frankly, how they handle their crypto hoard should be something that their token holders demand (and is on the long list of risks)",BarrySilbert,92007,2017-06-26 18:46:55+00:00,Negative
133,@nathanielpopper bc the ones that are properly run realize they're not hedge fund managers &amp; should not be overly  long ETH (and need money for operations),BarrySilbert,92012,2017-06-26 18:21:51+00:00,Negative
134,ETH 2-for-1 sale coming right up!,BarrySilbert,92013,2017-06-26 16:04:12+00:00,Negative
135,Lots of ICOs are puking up the ETH (and BTC) they raised over the past few months. Trying to catch a falling knife is a dangerous trade,BarrySilbert,92016,2017-06-26 15:12:28+00:00,Negative
136,"Ethereum Wars: Classic Posts Only Gains, Surfs All-Time Highs As Congestion Plagues ETH https://t.co/OCB7hfi4XR via @bitcoinist",BarrySilbert,92022,2017-06-25 13:42:18+00:00,Negative
137,Leading Chinese bitcoin exchange BTCC is launching a new crypto exchange...with Ethereum Classic ($ETC) to start! https://t.co/3Oxh6Vos3A,BarrySilbert,92023,2017-06-25 11:04:49+00:00,Negative
138,More great exposure for the Ethereum Classic Investment Trust on Bloomberg https://t.co/iUdRwNhTQx,BarrySilbert,92031,2017-06-21 20:08:13+00:00,Negative
139,ETH fans chalk this up to growing pains and a good test of the network. I view it as Ethereum not being ready yet for mission critical apps https://t.co/pkkvC0z15r,BarrySilbert,92032,2017-06-21 19:16:35+00:00,Negative
140,I'm surprised that the ETH price hasn't fallen out of bed today given the entire network essentially shut down. Very honeybadger-like,BarrySilbert,92033,2017-06-21 19:01:34+00:00,Negative
141,"@TheStalwart plus, hopefully most of this ICO silliness says on ETH",BarrySilbert,92036,2017-06-21 16:51:56+00:00,Negative
142,Ethereum Classic community = 🍿 https://t.co/egJH6OX7Ow,BarrySilbert,92038,2017-06-21 16:48:56+00:00,Positive
143,@tydanco way too early to be crowning an ethereum champion,BarrySilbert,92041,2017-06-21 13:01:28+00:00,Positive
144,"Massive capex incoming for Ethereum mining hardware manufacturing. With ETH going Proof of Stake, hugely bullish for ETC (staying w/ PoW) https://t.co/CjyuqJnru3",BarrySilbert,92042,2017-06-21 12:42:29+00:00,Negative
145,"Fun fact: nobody ""contributing"" ETH to the Status ICO actually knows how many Status tokens will ultimately exist... https://t.co/AC9F8jsugz",BarrySilbert,92055,2017-06-20 17:36:01+00:00,Negative
146,Will be interesting to see how the ETH network handles the Status ICO today... https://t.co/zt2EjgB8q6,BarrySilbert,92059,2017-06-20 12:46:27+00:00,Negative
147,@srcasm @coinbase @EthereumTrust and Kraken...,BarrySilbert,92071,2017-06-18 12:52:03+00:00,Positive
148,@srcasm @coinbase Bitfinex and Poloniex are probably your best bet for $ETC and other alt coins. And there is also our @EthereumTrust fund for ETC,BarrySilbert,92072,2017-06-18 12:51:05+00:00,Positive
149,"First ICO on Ethereum Classic (I believe)

[not an endorsement] https://t.co/HYBYPByCL3",BarrySilbert,92074,2017-06-18 12:39:15+00:00,Negative
